2025-05-31 22:26:44,429 - INFO - 掃描到 2 個 CSV 檔案，其中不含 '_with_latlon' 的檔案數量為 2
2025-05-31 22:31:17,255 - INFO - 地址「臺北市松山區健康路131號, 台灣」轉換成功：緯度=25.0544026, 經度=121.5576579
2025-05-31 22:31:17,855 - INFO - 地址「臺北市松山區光復北路66號, 台灣」轉換成功：緯度=25.0499703, 經度=121.5575603
2025-05-31 22:31:18,776 - INFO - 地址「臺北市松山區八德路四段694號, 台灣」轉換成功：緯度=25.0496778, 經度=121.5773136
2025-05-31 22:31:19,510 - INFO - 地址「臺北市松山區敦化北路118號1樓, 台灣」轉換成功：緯度=25.053688, 經度=121.5484626
2025-05-31 22:31:20,197 - INFO - 地址「臺北市松山區南京東路五段251巷24弄27號1樓, 台灣」轉換成功：緯度=25.0524026, 經度=121.5643397
2025-05-31 22:31:20,905 - INFO - 地址「臺北市松山區八德路三段233號, 台灣」轉換成功：緯度=25.0482731, 經度=121.5571206
2025-05-31 22:31:21,543 - INFO - 地址「臺北市松山區八德路三段195號１樓, 台灣」轉換成功：緯度=25.0481627, 經度=121.5561799
2025-05-31 22:31:22,224 - INFO - 地址「臺北市松山區民生東路五段105號1樓, 台灣」轉換成功：緯度=25.05879, 經度=121.5600709
2025-05-31 22:31:22,946 - INFO - 地址「臺北市松山區民生東路三段101號2樓, 台灣」轉換成功：緯度=25.0580313, 經度=121.5444487
2025-05-31 22:31:23,574 - INFO - 地址「臺北市信義區吳興街252號, 台灣」轉換成功：緯度=25.0269555, 經度=121.563012
2025-05-31 22:31:24,264 - INFO - 地址「臺北市信義區大道路116號1樓, 台灣」轉換成功：緯度=25.0385914, 經度=121.5830385
2025-05-31 22:31:24,924 - INFO - 地址「臺北市信義區松隆路282-3號, 台灣」轉換成功：緯度=25.0482589, 經度=121.575595
2025-05-31 22:31:25,643 - INFO - 地址「臺北市信義區福德街75號, 台灣」轉換成功：緯度=25.036847, 經度=121.5811319
2025-05-31 22:31:26,364 - INFO - 地址「臺北市信義區莊敬路351號, 台灣」轉換成功：緯度=25.0279119, 經度=121.5645429
2025-05-31 22:31:27,379 - INFO - 地址「臺北市信義區虎林街198號, 台灣」轉換成功：緯度=25.0383995, 經度=121.5768198
2025-05-31 22:31:28,078 - INFO - 地址「臺北市信義區吳興街467巷2弄6號1樓, 台灣」轉換成功：緯度=25.0238287, 經度=121.5694373
2025-05-31 22:31:28,664 - INFO - 地址「臺北市信義區松山路261-1號, 台灣」轉換成功：緯度=25.0438009, 經度=121.578016
2025-05-31 22:31:29,300 - INFO - 地址「臺北市大安區仁愛路四段280號, 台灣」轉換成功：緯度=25.0364269, 經度=121.5547681
2025-05-31 22:31:29,968 - INFO - 地址「臺北市大安區仁愛路四段10號, 台灣」轉換成功：緯度=25.037298, 經度=121.5453853
2025-05-31 22:31:30,628 - INFO - 地址「臺北市大安區仁愛路四段112巷11號, 台灣」轉換成功：緯度=25.036515, 經度=121.5499289
2025-05-31 22:31:31,237 - INFO - 地址「臺北市大安區辛亥路三段15號1樓, 台灣」轉換成功：緯度=25.021577, 經度=121.544274
2025-05-31 22:31:31,821 - INFO - 地址「臺北市大安區新生南路三段4號1樓, 台灣」轉換成功：緯度=25.025638, 經度=121.534529
2025-05-31 22:31:32,710 - INFO - 地址「臺北市大安區建國南路二段276號, 台灣」轉換成功：緯度=25.0252194, 經度=121.5371884
2025-05-31 22:31:33,415 - INFO - 地址「臺北市大安區新生南路三段2號, 台灣」轉換成功：緯度=25.0258209, 經度=121.534547
2025-05-31 22:31:34,119 - INFO - 地址「臺北市大安區和平東路二段353號, 台灣」轉換成功：緯度=25.0249137, 經度=121.5461966
